session_id,trial_id,activity_label,expected_type,timestamp_ms,type,state,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,svm_raw_g,svm_filtered_g,pitch_deg,roll_deg,pitch_before_deg,roll_before_deg,pitch_after_deg,roll_after_deg,pitch_delta_deg,roll_delta_deg,posture_delta_deg,impact_threshold_g,posture_threshold_deg,stabilize_ms,decision,note
S02,T05,sit_hard,non_fall,1479011,imu_decision,POSTURE_CHECK,0.267,0.737,0.211,0.14,4.74,-5.51,0.812,0.813,73.76,-19.74,101.49,-18.02,73.76,-19.74,27.73,1.72,27.73,2,45,1500,ignored,
S02,T05,sit_hard,non_fall,1479075,imu_sample,IDLE,0.272,0.741,0.213,3.16,4,-7.48,0.817,0.82,73.8,-19.49,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1479376,imu_sample,IDLE,0.198,0.736,0.207,-2.86,10.64,-6.96,0.789,0.8,74.8,-16.66,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1479678,imu_sample,IDLE,0.138,0.713,0.18,-1.36,5.2,0.02,0.748,0.759,75.52,-12.43,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1479980,imu_sample,IDLE,0.178,0.739,0.182,-6.11,5.4,2.18,0.782,0.784,76.33,-12.2,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1480281,imu_sample,IDLE,0.183,0.74,0.177,-1.97,3.71,-0.17,0.783,0.78,76.27,-11.71,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1480583,imu_sample,IDLE,0.153,0.722,0.178,1.46,1.77,-0.95,0.759,0.759,76.32,-10.85,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1480885,imu_sample,IDLE,0.144,0.73,0.167,-1.07,-0.78,-0.58,0.763,0.766,76.46,-10.88,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1481187,imu_sample,IDLE,0.125,0.72,0.186,-2.02,-0.26,-2.4,0.754,0.754,75.71,-10.59,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1481487,imu_sample,IDLE,0.123,0.697,0.197,-0.7,0.56,-1.71,0.735,0.732,74.04,-10.02,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1481788,imu_sample,IDLE,0.12,0.701,0.197,0.2,0.07,-1.05,0.738,0.74,74.28,-9.36,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1482091,imu_sample,IDLE,0.122,0.711,0.196,-0.66,1.13,0.95,0.748,0.749,74.41,-9.21,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1482392,imu_sample,IDLE,0.121,0.701,0.178,2.67,0.76,1.71,0.734,0.739,74.77,-9.06,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1482693,imu_sample,IDLE,0.105,0.703,0.178,0.99,-0.42,-1.02,0.733,0.731,75.48,-9.24,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1482995,imu_sample,IDLE,0.074,0.731,0.173,18.69,-8.58,-11.68,0.755,0.753,78.82,-9.09,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1483294,imu_sample,IDLE,0.112,0.744,0.109,6.61,-2.75,2.35,0.761,0.758,81.5,-8.59,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1483595,imu_sample,IDLE,0.124,0.773,0.112,1.75,-3.16,0.76,0.791,0.788,81.96,-8.86,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1483897,imu_sample,IDLE,0.105,0.76,0.112,8.21,-1.18,1.42,0.775,0.767,82.3,-8.34,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1484198,imu_sample,IDLE,0.126,0.801,0.063,7.05,-3.06,6.46,0.814,0.802,85.08,-9.29,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1484500,imu_sample,IDLE,0.187,0.779,0.102,-3.76,-1.35,2.66,0.808,0.807,84.77,-11.81,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1484803,imu_sample,IDLE,0.171,0.802,0.084,0.04,0.73,-0.27,0.825,0.822,84.33,-12.37,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
S02,T05,sit_hard,non_fall,1485104,imu_sample,IDLE,0.168,0.792,0.081,-4.08,1.9,0.92,0.814,0.826,83.72,-12.17,101.49,-18.02,0,0,0,0,0,2,45,1500,sample,
